deal_id,file,published,date_source,topics,crosswalk_conf,enrich,warnings
usaid-eth-digital-health-dha-2020,2020-01-01-usaid-eth-digital-health-dha-2020-digital-health-activity-dha---ethiopia.md,2020-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
deg-eth-m-birr-mobile-money-2018,2018-01-01-deg-eth-m-birr-mobile-money-2018-deg-equity-investment-in-m-birr-mobile.md,2018-01-01,source,dpi.pay|finance.new,high,not attempted,
koica-eth-esw-single-window-2017,2017-01-01-koica-eth-esw-single-window-2017-ethiopian-electronic-single-window-system-development.md,2017-01-01,source,dpi.govtech|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
fmo-eth-coop-bank-digital-lending-2024,2024-01-01-fmo-eth-coop-bank-digital-lending-2024-cooperative-bank-of-oromia-digital-lending.md,2024-01-01,source,dpi.pay|finance.new,high,d-portal failed: empty response,
miga-eth-safaricom-telecom-2023,2023-01-01-miga-eth-safaricom-telecom-2023-safaricom-telecommunications-ethiopia-greenfield-telecoms-guarantee.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
koica-eth-ict-sme-jobs-2020,2020-01-01-koica-eth-ict-sme-jobs-2020-project-for-ict-based-business-creation-and.md,2020-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
wb-gab-003,2016-06-03-wb-gab-003-egabon.md,2016-06-03,source,dpi.govtech|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
wb-gab-004,2017-03-30-wb-gab-004-gabon-statistical-development-project.md,2017-03-30,source,gov.policy|finance.new,med,wb-api ok,published raised to day precision from enriched board-approval date
wb-gab-002,2016-06-29-wb-gab-002-additional-financing-cab4.md,2016-06-29,source,infra.connect|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date; recip_org blank in source -> single entity tag; recipient unspecified
wb-gab-001,2021-07-30-wb-gab-001-digital-gabon-project.md,2021-07-30,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""connectivity""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
state-gab-cybersecurity-gabon-2024,2024-01-01-state-gab-cybersecurity-gabon-2024-cybersecurity-in-gabon.md,2024-01-01,source,infra.cybersec|finance.new,high,d-portal ok,
miga-gab-airtel-mobile-money-2022,2022-01-01-miga-gab-airtel-mobile-money-2022-airtel-mobile-money-gabon-digital-financial.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,"disbursed reported as 0 on a completed deal -> treated as unknown, not zero"
eximbank-cn-gha-002,2019-01-01-eximbank-cn-gha-002-china-eximbank-provides-1994-million-preferential.md,2019-01-01,source,dpi.govtech|finance.new,high,not attempted,
eximbank-cn-gha-004,2020-01-01-eximbank-cn-gha-004-china-eximbank-provides-eur-1408-million.md,2020-01-01,source,infra.connect|finance.new,high,not attempted,
eximbank-cn-gha-001,2018-01-01-eximbank-cn-gha-001-china-eximbank-provides-rmb-754-million.md,2018-01-01,source,dpi.pay|finance.mou,none,not attempted,"slug inferred from ""payment"""
usaid-gha-evaluate-health-task-2015,2015-01-01-usaid-gha-evaluate-health-task-2015-evaluate-for-health---task-order.md,2015-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
google-gha-ai-research-centre-2025,2025-01-01-google-gha-ai-research-centre-2025-google-ai-research-and-community-centre.md,2025-01-01,source,tech.ai|finance.new,high,not attempted,
koica-gha-gkimpact-ict-innovation-2022,2022-01-01-koica-gha-gkimpact-ict-innovation-2022-gk-impact-ict-based-start-ups-and-asian-studies.md,2022-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
undp-gha-digital-health-2021,2021-01-01-undp-gha-digital-health-2021-digital-solutions-for-health-nutrition-and.md,2021-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review
ustda-gha-equatorial-telecom-b-2020,2020-01-01-ustda-gha-equatorial-telecom-b-2020-equatorial-telecom-broadband-network-feasibility-study.md,2020-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
africa50-gha-zeepay-2023,2023-01-01-africa50-gha-zeepay-2023-zeepay-ghana-series-a5-equity-investment.md,2023-01-01,source,dpi.pay|finance.new,none,not attempted,"slug inferred from ""payment"""
eximbank-cn-gha-003,2020-01-01-eximbank-cn-gha-003-ghana-rural-telephony-and-digital-inclusion.md,2020-01-01,source,infra.connect|finance.new,high,not attempted,
ifu-gha-icps-2015,2015-01-01-ifu-gha-icps-2015-icps-ghana-digital-national-id-card.md,2015-01-01,source,dpi.id|finance.new,high,not attempted,
edcf-gha-its-transport-ph2-2021,2021-01-01-edcf-gha-its-transport-ph2-2021-ghana-intelligent-transport-system-its-construction.md,2021-01-01,source,tech.industry|finance.new,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bmz-gha-002,2020-01-01-bmz-gha-002-partnerafrica-project-within-the-framework-of-the.md,2020-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bmz-gha-001,2023-01-01-bmz-gha-001-digitale-transformation-fur-inklusives-entrepreneurship-in.md,2023-01-01,source,tech.industry|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
hewlett-gha-data-sdg-2021,2021-01-01-hewlett-gha-data-sdg-2021-enhancing-data-use-for-sdg-monitoring.md,2021-01-01,source,dpi.govtech|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
mtn-gha-capex-network-2022,2022-01-01-mtn-gha-capex-network-2022-mtn-ghana-scancom-plc-network-and.md,2022-01-01,source,dpi.pay|finance.new,none,not attempted,"slug inferred from ""mobile money"""
wb-gha-001,2022-04-28-wb-gha-001-ghana-digital-acceleration-project.md,2022-04-28,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""broadband""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
mtn-gha-spectrum-4g-2015,2015-01-01-mtn-gha-spectrum-4g-2015-mtn-ghana-scancom-plc-4g-800mhz.md,2015-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from the source text: ""800MHz LTE spectrum licence, first 4G auction"""
adc-gha-accra-acc1-2023,2023-01-01-adc-gha-accra-acc1-2023-africa-data-centres-ghana-accra-acc1.md,2023-01-01,source,infra.store|finance.new,high,not attempted,
usaid-gin-notre-santé-guinea-2023,2023-01-01-usaid-gin-notre-sant--guinea-2023-notre-sante---guinea-digital-health.md,2023-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
eximbank-cn-gin-001,2025-01-01-eximbank-cn-gin-001-guinea-safe-city-urban-surveillance-and.md,2025-01-01,source,tech.industry|finance.new,med,not attempted,
miga-gin-orange-finance-mobile-guinea-2024,2024-01-01-miga-gin-orange-finance-mobile-guinea-2024-orange-finances-mobiles-guinee-sa-mobile.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
miga-gin-orange-guinea-2024,2024-01-01-miga-gin-orange-guinea-2024-orange-guinea-telecoms-operator-guarantee-sonatel.md,2024-01-01,source,infra.connect|finance.new,high,not attempted,
afdb-gmb-002,2025-01-01-afdb-gmb-002-gambia---digital-innovation-for-government.md,2025-01-01,source,dpi.govtech|finance.new|dpi.pay,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
afdb-gmb-001,2019-01-01-afdb-gmb-001-gambia---greater-banjul-area-sustainable.md,2019-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-gmb-001,2024-01-01-gates-gmb-001-the-gambia-digital-for-development.md,2024-01-01,source,dpi.pay|finance.new,high,d-portal ok,
wb-gmb-001,2016-09-27-wb-gmb-001-gambia-integrated-financial-management-information-system.md,2016-09-27,source,dpi.govtech|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
undp-gnb-mais-digital-2025,2025-01-01-undp-gnb-mais-digital-2025-mais-digitl-for-guinea-bissau.md,2025-01-01,source,capacity.training|finance.new,review,d-portal ok,"slug inferred from ""literacy""; crosswalk confidence=review"
miga-gnb-orange-bissau-2025,2025-01-01-miga-gnb-orange-bissau-2025-orange-bissau-sa-telecoms-operator-guarantee.md,2025-01-01,source,infra.connect|finance.new,high,not attempted,
ec-gnq-001,,,,,,dropped,OUT OF SCOPE -> no record built (gender-based violence CSO contract)
ec-gnq-002,,,,,,dropped,OUT OF SCOPE -> no record built (civil-society strengthening contract)
cdb-gnq-001,2019-01-01-cdb-gnq-001-cdb-provides-703-million-loan-for.md,2019-01-01,source,tech.industry|finance.new,med,not attempted,
eximbank-cn-gnq-001,2015-01-01-eximbank-cn-gnq-001-china-eximbank-provides-402-million-buyers.md,2015-01-01,source,infra.connect|finance.new,high,not attempted,
partech-ken-kyosk-2022,2022-01-01-partech-ken-kyosk-2022-partech-africa-series-a-equity-investment.md,2022-01-01,source,tech.innovate|finance.new,med,not attempted,"slug inferred from the source text: ""Series A venture investment in a B2B e-commerce startup"""
gates-ken-002,2024-01-01-gates-ken-002-policy-advocacy-to-advance-womens-financial.md,2024-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-ken-001,2024-01-01-gates-ken-001-suptech-enhance-supervisor-capacity-to-detect.md,2024-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-ken-003,2024-01-01-gates-ken-003-kenya-unified-interoperable-retail-payments-support.md,2024-01-01,source,dpi.pay|finance.new,high,d-portal ok,
bmz-ken-003,2019-01-01-bmz-ken-003-life-skills-und-training-fur-fluchtlinge.md,2019-01-01,source,include.access|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
kfw-ken-002,2020-01-01-kfw-ken-002-forderung-der-beruflichen-bildung-ikt-promotion.md,2020-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bmz-ken-001,2021-01-01-bmz-ken-001-digitalzentrum-kenia-forderung-der-digital-economy.md,2021-01-01,source,tech.industry|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-ken-001,2025-01-01-kfw-ken-001-digitalisierung-der-berufsbildung-digitalization-of-tvet.md,2025-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
fcdo-ken-001,2024-01-01-fcdo-ken-001-uk-digital-access-programme-dap-kenya.md,2024-01-01,source,include.access|finance.new,med,d-portal failed: empty response,
fcdo-ken-002,2025-01-01-fcdo-ken-002-enhancing-digital-access-and-community-resilience.md,2025-01-01,source,include.access|finance.new|dpi.pay,med,d-portal failed: empty response,
ifc-ken-003,2021-01-01-ifc-ken-003-savannah-technology-fund-ii-ifc-lp.md,2021-01-01,source,tech.industry|finance.new,high,d-portal ok,
ifc-ken-001,2024-01-01-ifc-ken-001-ihs-kenya-tower-infrastructure-ifc-equity.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
ec-ken-003,2022-01-01-ec-ken-003-human-centred-digitalisation-teameuropekenya-aap-2022.md,2022-01-01,source,gov.protect|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-ken-001,2024-01-01-ec-ken-001-strengthening-kenyas-security-and-cybersecurity.md,2024-01-01,source,infra.cybersec|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-ken-010,2023-01-01-ec-ken-010-digitalisation-of-technical-and-vocational-education.md,2023-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-ken-011,2023-01-01-ec-ken-011-last-mile-connectivity-of-schools.md,2023-01-01,source,infra.connect|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-ken-008,2023-01-01-ec-ken-008-kenya-safe-and-inclusive-digital-space.md,2023-01-01,source,include.access|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-ken-012,,,,,,dropped,OUT OF SCOPE -> no record built (counter-terrorism centre capacity)
ec-ken-009,2024-01-01-ec-ken-009-sheria-ya-vijana-empower-engage-and.md,2024-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
tlcom-ken-twiga-2018,2018-01-01-tlcom-ken-twiga-2018-tlcom-capital-co-lead-equity-investment-in.md,2018-01-01,source,dpi.mis|finance.new,med,not attempted,
wb-ken-001,2023-03-31-wb-ken-001-kenya-digital-economy-acceleration-project.md,2023-03-31,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""broadband""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
adc-ken-nairobi-2021,2021-01-01-adc-ken-nairobi-2021-africa-data-centres-kenya-nairobi-nbo1.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
novastar-ken-turaco-2022,2022-01-01-novastar-ken-turaco-2022-novastar-co-leads-turaco-series-a-embedded.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
novastar-ken-poainternet-2022,2022-01-01-novastar-ken-poainternet-2022-novastar-third-investment-in-poa-internet.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
axian-ken-wananchi-acquisition-2025,2025-01-01-axian-ken-wananchi-acquisition-2025-axian-telecom-yas-acquisition-of-wananchi.md,2025-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from ""telecom"""
bii-ken-001,2016-01-01-bii-ken-001-m-kopa-connected-asset-financing-platform-equity.md,2016-01-01,source,include.access|finance.new|dpi.pay,high,d-portal failed: empty response,
bii-ken-002,2017-01-01-bii-ken-002-m-kopa-debt-financing.md,2017-01-01,source,include.access|finance.new|dpi.pay,high,d-portal failed: empty response,
fourdx-ken-sokowatch-2018,2018-01-01-fourdx-ken-sokowatch-2018-4dx-ventures-seed-equity-investment-in.md,2018-01-01,source,tech.innovate|finance.new,med,not attempted,"slug inferred from the source text: ""seed venture round in a B2B e-commerce startup"""
ifc-ken-002,2022-01-01-ifc-ken-002-atlas-tower-kenya-ifc-senior-secured.md,2022-01-01,source,infra.connect|finance.new,high,d-portal ok,
unicef-ken-giga-eu-2023,2023-01-01-unicef-ken-giga-eu-2023-scaling-up-school-connectivity-in-kenya.md,2023-01-01,source,infra.connect|finance.new,high,d-portal ok,
leapfrog-ken-goodlife-2016,2016-01-01-leapfrog-ken-goodlife-2016-leapfrog-22m-controlling-stake-in-goodlife.md,2016-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review
eximbank-cn-ken-001,2016-01-01-eximbank-cn-ken-001-china-eximbank-provides-supplemental-rmb-650.md,2016-01-01,source,infra.connect|finance.new,high,not attempted,
usaid-ken-kenya-digital-health-2021,2021-01-01-usaid-ken-kenya-digital-health-2021-usaid-kenya-digital-health-ecosystem-activity.md,2021-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
usaid-ken-hpn-cmlap-western-2016,2016-01-01-usaid-ken-hpn-cmlap-western-2016-hpn---si-cmlap-i-western.md,2016-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
usaid-ken-hpn-afya-uzazi-2016,2016-01-01-usaid-ken-hpn-afya-uzazi-2016-hpn---afya-uzazi-fprmncah.md,2016-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
usaid-ken-healthit-sustaining-2016,2016-01-01-usaid-ken-healthit-sustaining-2016-healthit-sustaining-use-of-district-health.md,2016-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
